time,站点名称,O3_8H,气温(℃),风速(m/s),风向(°),SO2,NO2,PM10,CO,PM2.5
2024-02-13,独贵塔拉工业园区,75.0,-0.1,1.5,102.9,16,18,78,0.762,35
2024-02-13,独贵塔拉南项目区,79.0,2.4,2.6,275.3,11,5,135,0.281,17
2024-02-13,乌审召,79.0,2.9,1.7,300.0,6,23,37,0.458,62
2024-02-13,蒙大工业园,100.0,5.3,1.3,298.9,8,20,47,0.642,27
2024-02-13,中天合创宿舍楼站,96.0,5.0,2.1,130.5,14,16,57,0.637,25
2024-02-13,查汗淖尔湖站,90.0,1.4,1.3,302.1,6,17,50,0.532,29
2024-02-13,纳林陶亥镇,69.0,3.8,0.7,244.9,15,46,81,0.925,29
2024-02-13,圣圆煤化工基地,59.0,4.4,2.3,222.6,17,27,88,1.115,28
2024-02-13,空港物流园区,94.0,4.2,1.1,280.5,13,18,34,0.746,19
2024-02-14,高新科技工业园,77.0,-1.2,1.3,188.5,5,7,109,0.283,25
2024-02-14,装备制造基地,88.0,-2.0,2.1,276.0,3,4,138,0.513,17
2024-02-14,麻黄湾,88.0,-2.3,4.2,304.3,18,18,63,0.462,13
2024-02-14,蒙古象棋广场-超级站,85.0,-0.8,1.4,343.9,8,13,126,1.318,22
2024-02-14,达旗经济开发区,74.0,-0.6,0.0,210.0,15,25,42,0.569,22
2024-02-14,敖包梁,79.0,-2.7,3.8,11.9,10,11,52,1.609,18
2024-02-14,青达门,86.0,-2.8,4.5,269.8,6,9,74,-0.672,16
2024-02-14,高头窑,78.0,-1.8,4.0,353.0,10,6,76,1.99,16
2024-02-14,树林召镇倍通二手车市场,81.0,0.4,1.5,314.6,11,-2,26,1.026,9
2024-02-14,达拉特经济开发区庆源水务,78.0,0.2,1.8,308.6,10,11,41,0.721,13
2024-02-14,白泥井镇,73.0,0.0,1.3,307.0,21,14,37,1.258,14
2024-02-14,准格尔旗经济开发区,64.0,-0.2,2.4,3.5,7,13,55,0.439,19
2024-02-14,大路新区,92.0,-0.6,4.0,56.2,7,14,33,0.679,18
2024-02-14,哈尔乌素矿区,28.0,-0.4,2.3,308.4,22,42,50,0.792,24
2024-02-14,窑沟,78.0,-0.7,2.0,12.4,12,14,40,0.79,19
2024-02-14,黑岱沟,64.0,-1.1,2.2,7.1,24,30,56,0.692,17
2024-02-14,羊市塔,64.0,0.8,3.7,195.8,11,40,149,1.154,21
2024-02-14,黄天棉图,87.0,-1.4,4.5,44.9,16,16,64,0.638,10
2024-02-14,纳日松,74.0,-0.3,2.2,32.5,22,14,72,0.53,14
2024-02-14,魏家峁,74.0,-0.5,1.8,37.0,11,12,70,0.778,23
2024-02-14,上海庙东,60.0,0.5,5.0,4.4,6,7,287,0.662,51
2024-02-14,独贵塔拉工业园区,77.0,-1.9,2.4,328.0,14,11,42,0.474,11
2024-02-14,独贵塔拉南项目区,84.0,-3.1,2.7,324.8,6,2,135,0.157,30
2024-02-14,乌审召,82.0,-1.0,2.8,316.7,2,10,307,0.393,123
2024-02-14,蒙大工业园,73.0,1.9,2.3,323.7,5,8,236,0.508,60
2024-02-14,查汗淖尔湖站,82.0,-1.4,3.2,334.5,2,6,303,0.172,29
2024-02-14,纳林陶亥镇,62.0,-0.7,1.4,285.5,7,30,98,0.405,15
2024-02-14,圣圆煤化工基地,61.0,1.6,2.7,223.1,10,17,97,0.658,14
2024-02-14,空港物流园区,86.0,-2.1,2.1,331.6,7,8,99,0.496,28
2024-02-15,高新科技工业园,76.0,-4.2,1.2,128.8,5,11,59,0.346,15
2024-02-15,装备制造基地,92.0,-3.8,2.2,188.5,3,6,91,0.611,16
2024-02-15,麻黄湾,88.0,-3.3,4.2,207.2,22,18,53,0.392,11
2024-02-15,蒙古象棋广场-超级站,86.0,-3.7,1.3,152.1,9,14,58,1.342,13
2024-02-15,达旗经济开发区,70.0,-3.3,0.0,198.0,15,29,60,0.587,17
2024-02-15,敖包梁,80.0,-3.7,6.0,270.5,11,14,64,1.55,14
2024-02-15,青达门,86.0,-3.5,5.3,152.1,7,6,56,-0.705,12
2024-02-15,高头窑,78.0,-2.9,5.3,223.8,11,10,67,2.08,12
2024-02-15,树林召镇倍通二手车市场,78.0,-2.7,0.9,99.5,12,0,46,1.251,13
2024-02-15,达拉特经济开发区庆源水务,69.0,-2.7,1.3,115.5,15,15,58,0.794,14
2024-02-15,白泥井镇,74.0,-2.8,0.6,343.4,19,15,50,1.294,14
2024-02-15,准格尔旗经济开发区,58.0,-2.7,1.6,252.9,8,17,64,0.533,15
2024-02-15,大路新区,84.0,-2.1,7.0,338.1,11,16,38,0.7,10
2024-02-15,哈尔乌素矿区,33.0,-2.6,4.0,173.3,21,40,54,0.615,14
2024-02-15,窑沟,71.0,-2.8,3.1,257.3,13,22,101,0.876,16
2024-02-15,黑岱沟,54.0,-3.1,3.3,229.0,24,36,129,0.654,16
2024-02-15,羊市塔,74.0,-2.8,1.1,94.7,11,38,104,1.266,21
2024-02-15,黄天棉图,86.0,-3.7,3.8,312.8,14,23,58,0.59,6
2024-02-15,纳日松,63.0,-3.5,2.5,314.3,21,21,87,0.766,11
2024-02-15,魏家峁,69.0,-3.3,1.8,290.4,9,6(H),66,0.666,13
2024-02-15,上海庙东,48.0,-2.2,4.8,186.8,8,13,114,0.764,24
2024-02-15,独贵塔拉工业园区,69.0,-3.5,1.4,208.9,13,12,52,0.492,13
2024-02-15,新能源产业示范区,12.0,-5.5,2.7,132.0,10,11,52,0.604,6
2024-02-15,独贵塔拉南项目区,85.0,-4.2,3.2,218.5,9,3,135,0.163,30
2024-02-15,乌审召,77.0,-3.7,2.4,178.3,4,12,44,0.415,30
2024-02-15,蒙大工业园,83.0,-1.1,1.4,232.3,8,15,46,0.514,19
2024-02-15,查汗淖尔湖站,81.0,-5.1,1.7,240.2,4,10,59,0.306,29
2024-02-15,纳林陶亥镇,70.0,-3.3,1.2,228.8,9,28,76,0.443,13
2024-02-15,圣圆煤化工基地,65.0,-1.8,2.4,99.3,10,22,103,0.701,16
2024-02-15,空港物流园区,91.0,-3.7,2.0,230.2,8,11,46,0.527,13
2024-02-16,高新科技工业园,75.0,1.6,1.2,114.2,9,23,64,0.509,17
2024-02-16,装备制造基地,89.0,1.7,2.5,145.4,5,13,94,0.666,15
2024-02-16,麻黄湾,81.0,2.8,6.5,203.2,25,20,72,0.541,18
2024-02-16,蒙古象棋广场-超级站,86.0,2.4,1.1,155.5,11,24,63,1.466,19
2024-02-16,达旗经济开发区,65.0,-0.4,0.3,5.0,17,30,69,0.953,29
2024-02-16,敖包梁,70.0,1.2,9.6,261.9,17,19,105,1.716,24
2024-02-16,青达门,87.0,3.7,7.3,149.5,8,7,63,-0.669,15
2024-02-16,高头窑,67.0,3.3,7.1,223.4,12,12,88,2.218,19
2024-02-16,树林召镇倍通二手车市场,64.0,0.8,1.6,105.3,22,9,83,1.539,36
2024-02-16,达拉特经济开发区庆源水务,61.0,-0.5,1.1,98.3,9,18,60,0.921,21
2024-02-16,白泥井镇,62.0,-0.3,0.7,84.7,26,21,96,1.739,44
2024-02-16,准格尔旗经济开发区,69.0,2.2,1.9,218.8,12,21,98,0.613,39
2024-02-16,大路新区,87.0,3.7,8.1,335.2,15,18,48,0.645,14
2024-02-16,哈尔乌素矿区,27.0,3.0,6.5,165.0,23,35,62,0.338,16
2024-02-16,窑沟,71.0,2.3,5.2,254.5,14,29,173,0.977,21
2024-02-16,黑岱沟,58.0,2.2,5.8,224.3,16,48,150,0.55,17
2024-02-16,羊市塔,68.0,1.5,1.5,75.1,15,32,74,1.232,22
2024-02-16,黄天棉图,82.0,1.2,5.4,299.4,16,24,63,0.757,13
2024-02-16,纳日松,64.0,2.4,3.6,301.8,25,23,90,1.047,16
2024-02-16,魏家峁,80.0,2.1,2.9,289.6,11,5(H),82,0.739,12
2024-02-16,上海庙东,52.0,4.5,5.4,171.1,5,12,93,0.715,24
2024-02-16,独贵塔拉工业园区,64.0,0.2,1.9,122.0,15,21,78,0.702,28
2024-02-16,新能源产业示范区,13.0,3.0,4.1,135.0,11,12,69,0.617,13
2024-02-16,独贵塔拉南项目区,85.0,4.9,4.2,237.7,14,4,135,0.243,30
2024-02-16,乌审召,77.0,2.7,2.6,199.4,6,15,57,0.481,40
2024-02-16,蒙大工业园,88.0,4.4,1.2,217.1,8,21,63,0.8,22
2024-02-16,中天合创宿舍楼站,74.0,2.1,3.1,73.6,10,13,69,0.57,21
2024-02-16,查汗淖尔湖站,83.0,0.6,1.6,217.4,6,12,60,0.228,29
2024-02-16,纳林陶亥镇,70.0,0.6,1.1,199.8,11,30,89,0.737,23
2024-02-16,圣圆煤化工基地,61.0,3.5,3.0,75.7,15,28,98,0.81,19
2024-02-16,空港物流园区,87.0,2.3,2.9,213.0,11,16,51,0.614,20
2024-02-17,高新科技工业园,80.0,5.7,1.4,86.3,14,25,52,0.675,22
2024-02-17,装备制造基地,93.0,5.8,2.7,122.3,9,18,86,0.71,19
2024-02-17,麻黄湾,266.0,7.4,7.9,187.1,27,21,75,0.682,19
2024-02-17,蒙古象棋广场-超级站,93.0,5.2,1.2,119.0,13,35,55,1.74,24
2024-02-17,达旗经济开发区,77.0,3.5,0.8,15.0,15,34,74,1.283,35
2024-02-17,敖包梁,72.0,6.3,11.4,251.8,13,20,114,1.76,23
2024-02-17,青达门,87.0,7.2,9.4,129.4,9,13,53,-0.55,19
2024-02-17,高头窑,79.0,7.3,8.8,219.4,13,14,79,2.309,20
2024-02-17,树林召镇倍通二手车市场,78.0,5.6,2.0,115.7,22,11,76,1.756,33
2024-02-17,达拉特经济开发区庆源水务,74.0,3.4,1.3,104.5,8,22,66,1.035,23
2024-02-17,白泥井镇,74.0,3.9,1.0,84.4,24,22,84,1.79,36
2024-02-17,准格尔旗经济开发区,81.0,6.1,1.5,219.3,10,18,66,0.7,29
2024-02-17,大路新区,94.0,9.4,7.1,323.4,13,19,41,0.693,12
2024-02-17,哈尔乌素矿区,43.0,8.8,5.6,158.2,21,41,55,0.336,16
2024-02-17,窑沟,79.0,8.2,4.5,315.1,15,35,165,0.98,23
2024-02-17,黑岱沟,61.0,8.0,4.6,218.1,16,59,132,0.498,16
2024-02-17,黄天棉图,87.0,6.4,4.3,274.7,16,28,59,0.805,11
2024-02-17,纳日松,51.0,7.6,3.0,308.1,19,24,70,1.025,15
2024-02-17,魏家峁,82.0,7.9,2.3,277.4,12,7,57,0.778,11
2024-02-17,独贵塔拉工业园区,75.0,4.2,3.0,118.6,15,23,144,0.819,43
2024-02-17,新能源产业示范区,13.0,5.9,5.0,97.3,21,20,85,0.695,28
2024-02-17,独贵塔拉南项目区,89.0,7.8,4.2,189.0,15,6,135,0.239,30
2024-02-17,乌审召,89.0,5.2,2.4,125.4,9,19,55,0.567,39
2024-02-17,蒙大工业园,98.0,6.8,2.3,105.5,12,23,46,0.747,22
2024-02-17,中天合创宿舍楼站,84.0,5.8,2.2,33.3,14,16,50,0.565,23
2024-02-17,查汗淖尔湖站,88.0,3.8,1.4,153.6,6,16,41,0.3,29
2024-02-17,纳林陶亥镇,82.0,6.6,1.2,170.6,11,30,76,0.773,18
2024-02-17,圣圆煤化工基地,65.0,7.4,2.8,76.2,14,30,105,0.994,19
2024-02-17,空港物流园区,90.0,6.0,2.7,192.0,13,19,39,0.758,26
2024-02-18,高新科技工业园,73.0,-3.1,2.3,188.1,5,7,396,0.253,22
2024-02-18,装备制造基地,86.0,-3.8,3.3,279.4,2,4,383,0.552,61
2024-02-18,麻黄湾,470.0,-3.8,7.2,318.1,20,12,378,0.505,49
2024-02-18,蒙古象棋广场-超级站,82.0,-2.7,2.3,304.3,8,13,408,1.374,53
2024-02-18,达旗经济开发区,73.0,-2.0,0.0,235.0,12,22,259,0.504,43
2024-02-18,敖包梁,75.0,-4.2,6.0,31.1,8,11,284,1.533,47
2024-02-18,青达门,81.0,-5.1,8.3,273.8,6,6,433,-0.769,65
2024-02-18,高头窑,73.0,-4.2,7.5,358.2,9,5,515,2.145,68
2024-02-18,树林召镇倍通二手车市场,81.0,-1.1,2.1,351.8,8,-5,235,1.026,37
2024-02-18,达拉特经济开发区庆源水务,70.0,-1.4,3.0,354.8,6,10,197,0.66,44
2024-02-18,白泥井镇,77.0,-0.6,2.5,313.6,14,9,223,1.168,32
2024-02-18,准格尔旗经济开发区,49.0,-0.2,5.0,2.0,6,9,225,0.347,41
2024-02-18,大路新区,83.0,-0.7,5.1,92.3,7,13,75,0.422,16
2024-02-18,哈尔乌素矿区,34.0,-0.4,4.1,311.1,19,31,150,0.524,31
2024-02-18,窑沟,57.0,-0.7,2.7,35.2,12,19,132,0.816,28
2024-02-18,黑岱沟,66.0,-0.9,3.4,15.6,24,27,172,0.572,37
2024-02-18,羊市塔,60.0,-0.4,6.1,206.9,11,37,433,0.825,45
2024-02-18,黄天棉图,70.0,-3.2,5.5,52.2,9,15,277,0.613,37
2024-02-18,纳日松,53.0,-1.5,4.5,45.5,17,17,340,0.619,49
2024-02-18,魏家峁,68.0,-0.2,2.8,39.4,9,7(H),179,0.741,28
2024-02-18,上海庙东,48.0,-5.2,5.4,29.3,4,7,1574,0.779,403
2024-02-18,独贵塔拉工业园区,76.0,-4.4,3.9,351.9,14,8,497,0.443,74
2024-02-18,新能源产业示范区,17.0,-7.3,4.6,246.7,8,6,493,0.612,62(H)
2024-02-18,独贵塔拉南项目区,80.0,-6.5,5.9,339.9,9,0,135,0.129,30
2024-02-18,乌审召,82.0,-4.3,5.3,326.5,5,6,437,0.367,120
2024-02-18,蒙大工业园,89.0,-1.3,4.2,329.1,6,8,840,0.506,155
2024-02-18,中天合创宿舍楼站,78.0,-3.4,4.6,210.9,12,15,491,0.466,84
2024-02-18,查汗淖尔湖站,80.0,-3.8,4.5,341.8,4,6,531,0.22,29
2024-02-18,纳林陶亥镇,59.0,-1.7,1.8,297.6,5,20,363,0.475,45
2024-02-18,圣圆煤化工基地,59.0,1.0,5.1,230.1,9,16,448,0.59,38
2024-02-18,空港物流园区,84.0,-3.8,3.5,354.4,7,7,298,0.531,77
2024-02-19,高新科技工业园,57.0,-8.5,1.5,342.1,7,14,184,0.49,22
2024-02-19,装备制造基地,68.0,-9.1,2.5,27.8,4,13,200,0.782,26
2024-02-19,麻黄湾,199.0,-9.7,3.9,49.6,25,14,157,0.407,24
2024-02-19,蒙古象棋广场-超级站,67.0,-7.9,1.2,0.0,10,20,178,1.448,27
2024-02-19,达旗经济开发区,71.0,-8.1,0.0,340.0,13,23,146,0.705,31
2024-02-19,敖包梁,64.0,-10.4,3.9,104.2,7,17,147,1.551,35
2024-02-19,青达门,70.0,-10.2,4.6,11.5,6,11,168,-0.818,31
2024-02-19,高头窑,68.0,-9.3,3.4,96.6,10,7,167,2.198,31
2024-02-19,树林召镇倍通二手车市场,70.0,-7.1,1.5,115.1,9,6,128,0.276,25
2024-02-19,达拉特经济开发区庆源水务,68.0,-7.5,1.5,109.6,8,7,121,0.365,23
2024-02-19,白泥井镇,64.0,-6.5,1.2,78.7,17,7,132,0.901,25
2024-02-19,准格尔旗经济开发区,58.0,-6.4,2.2,42.5,7,10,175,0.386,41
2024-02-19,大路新区,73.0,-8.2,5.1,115.3,9,11,142,0.431,40
2024-02-19,哈尔乌素矿区,17.0,-7.5,3.3,12.3,21,36,259,0.567,49
2024-02-19,窑沟,56.0,-8.1,2.3,70.7,10,10,261,0.746,54
2024-02-19,黑岱沟,53.0,-8.6,2.5,54.3,19,25,266,0.556,47
2024-02-19,羊市塔,59.0,-6.9,3.0,261.3,14,30,286,0.715,48
2024-02-19,黄天棉图,66.0,-9.5,2.8,121.8,13,16,143,0.576,19
2024-02-19,纳日松,62.0,-7.8,2.9,110.7,17,14,210,0.612,33
2024-02-19,魏家峁,50.0,-7.0,1.6,87.7,11,4,304,0.784,62
2024-02-19,上海庙东,43.0,-7.2,4.5,83.6,3,8,325,0.886,64
2024-02-19,独贵塔拉工业园区,65.0,-9.7,2.2,125.9,13,13,136,0.527,31
2024-02-19,新能源产业示范区,39.0,-9.6,2.5,35.9,11,25,170,0.658,23
2024-02-19,独贵塔拉南项目区,72.0,-9.2,1.7,103.1,10,3,135,0.298,30
2024-02-19,乌审召,65.0,-7.8,3.1,59.5,6,12,145,0.441,57
2024-02-19,蒙大工业园,79.0,-4.9,2.9,76.3,11,12,186,0.643,46
2024-02-19,中天合创宿舍楼站,65.0,-8.3,2.9,304.5,15,12,208,0.645,48
2024-02-19,纳林陶亥镇,64.0,-7.8,1.1,54.3,5,11,188,0.515,28
2024-02-19,圣圆煤化工基地,49.0,-4.9,3.4,247.0,9,16,257,0.68,31
2024-02-19,空港物流园区,67.0,-9.2,1.8,80.5,8,12,141,0.654,47
2024-02-20,高新科技工业园,30.0,-7.3,1.0,10.7,6,18,74,0.68,22
2024-02-20,装备制造基地,39.0,-7.7,2.4,36.9,4,21,101,0.817,23
2024-02-20,麻黄湾,77.0,-8.9,3.8,52.1,27,18,58,0.695,19
2024-02-20,蒙古象棋广场-超级站,34.0,-6.8,1.0,0.0,9,29,78,1.721,21
2024-02-20,达旗经济开发区,53.0,-7.3,0.0,34.0,12,22,57,1.431,22
2024-02-20,敖包梁,43.0,-9.4,5.1,197.7,6,15,58,1.714,20
2024-02-20,青达门,47.0,-9.4,6.2,241.7,7,22,63,-0.627,20
2024-02-20,高头窑,46.0,-8.8,5.5,198.6,11,11,70,2.461,19
2024-02-20,树林召镇倍通二手车市场,60.0,-6.1,1.9,109.4,12,9,55,0.52,17
2024-02-20,达拉特经济开发区庆源水务,54.0,-7.0,1.6,130.3,6,5,49,0.496,16
2024-02-20,白泥井镇,55.0,-6.2,1.7,81.6,17,10,62,0.716,18
2024-02-20,准格尔旗经济开发区,38.0,-5.8,1.2,61.1,7,17,69,0.455,26
2024-02-20,大路新区,57.0,-7.6,3.3,74.2,11,12,42,0.587,14
2024-02-20,哈尔乌素矿区,9.0,-6.9,2.6,39.7,21,42,98,0.376,25
2024-02-20,窑沟,44.0,-7.7,1.9,88.5,10,13,72,0.439,24
2024-02-20,黑岱沟,36.0,-8.0,1.7,69.3,19,29,106,0.571,18
2024-02-20,羊市塔,40.0,-5.8,1.5,321.3,15,28,94,0.813,22
2024-02-20,黄天棉图,39.0,-8.3,2.3,139.4,12,20,61,0.76,11
2024-02-20,纳日松,35.0,-6.7,1.9,152.0,19,20,85,0.833,26
2024-02-20,魏家峁,44.0,-7.0,0.9,168.9,9,3(H),83,0.94,29
2024-02-20,上海庙东,26.0,-5.4,5.5,182.8,3,10,154,0.965,46
2024-02-20,独贵塔拉工业园区,60.0,-8.0,5.1,202.0,13,14,96,0.704,19
2024-02-20,新能源产业示范区,7.0,-7.5,2.6,42.4,10,26,102,0.871,36
2024-02-20,独贵塔拉南项目区,46.0,-7.5,0.8,92.4,11,9,135,0.484,30
2024-02-20,乌审召,32.0,-5.5,3.7,96.3,4,24,100,0.815,50
2024-02-20,蒙大工业园,60.0,-4.1,3.8,98.5,7,13,102,0.761,48
2024-02-20,中天合创宿舍楼站,42.0,-6.4,2.8,337.5,16,16,114,0.733,37
2024-02-20,纳林陶亥镇,52.0,-6.6,1.1,74.4,6,18,79,0.747,18
2024-02-20,圣圆煤化工基地,31.0,-3.7,2.4,311.2,7,18,112,1.036,24
2024-02-20,空港物流园区,34.0,-7.9,3.5,212.2,7,23,62,0.897,29
2024-02-21,高新科技工业园,75.0,-10.7,3.1,315.1,5,4,58,0.355,22
2024-02-21,装备制造基地,83.0,-11.2,4.4,20.0,7,9,78,0.701,12
2024-02-21,麻黄湾,93.0,-12.0,5.8,50.3,22,6,66,0.475,8
2024-02-21,蒙古象棋广场-超级站,83.0,-10.3,1.9,359.8,8,17,28,1.583,9
2024-02-21,达旗经济开发区,83.0,-9.0,0.0,47.0,14,17,33,0.579,18
2024-02-21,敖包梁,80.0,-12.6,6.1,222.0,7,6,18,1.535,10
2024-02-21,青达门,85.0,-12.1,6.1,222.0,6,6,33,-0.814,9
2024-02-21,高头窑,75.0,-11.5,5.0,222.5,12,6,47,2.384,10
2024-02-21,树林召镇倍通二手车市场,81.0,-7.7,1.1,139.9,19,7,28,0.475,9
2024-02-21,达拉特经济开发区庆源水务,80.0,-8.7,0.9,115.8,5,2,25,0.397,8
2024-02-21,白泥井镇,79.0,-7.8,1.3,81.5,21,6,35,0.644,11
2024-02-21,准格尔旗经济开发区,75.0,-9.5,2.8,69.5,6,7,59,0.317,11
2024-02-21,大路新区,88.0,-10.2,4.5,108.0,10,6,58,0.49,6
2024-02-21,哈尔乌素矿区,37.0,-11.2,5.1,24.8,21,26,214,0.568,10
2024-02-21,窑沟,27.0,-11.8,4.1,83.8,9,10,114,0.488,10
2024-02-21,黑岱沟,66.0,-12.4,3.8,65.2,19,16,165,0.661,5
2024-02-21,羊市塔,77.0,-10.0,4.8,265.5,15,20,174,0.803,11
2024-02-21,黄天棉图,84.0,-12.0,3.8,123.2,11,8,98,0.538,8
2024-02-21,纳日松,45.0,-10.6,4.2,135.7,18,10,255,0.594,16
2024-02-21,魏家峁,78.0,-10.8,1.5,141.2,11,-2(H),108,0.87,16
2024-02-21,上海庙东,45.0,-11.1,5.5,312.5,3,7,243,0.962,14
2024-02-21,独贵塔拉工业园区,82.0,-10.4,3.6,221.5,11,10,42,0.625,13
2024-02-21,新能源产业示范区,12.0,-11.8,2.2,349.4,10,11,29,0.713,15
2024-02-21,独贵塔拉南项目区,81.0,-11.6,0.9,29.6,8,4,135,0.502,30
2024-02-21,乌审召,84.0,-9.7,3.7,25.8,4,9,50,0.524,24
2024-02-21,蒙大工业园,84.0,-7.0,2.6,47.2,7,13,81,0.775,47
2024-02-21,中天合创宿舍楼站,76.0,-10.4,3.4,296.9,13,12,64,0.532,24
2024-02-21,纳林陶亥镇,76.0,-10.3,1.0,54.3,5,6,37,0.504,11
2024-02-21,圣圆煤化工基地,69.0,-7.9,4.7,255.1,7,0,80,0.757,11
2024-02-21,空港物流园区,87.0,-11.6,5.3,221.3,7,8,24,0.72,22(H)
2024-02-22,高新科技工业园,73.0,-12.0,1.1,321.6,7,11,20,0.391,22
2024-02-22,装备制造基地,82.0,-12.1,2.5,18.3,11,14,55,0.803,12
2024-02-22,麻黄湾,91.0,-14.3,2.4,46.7,26,12,15,0.525,5
2024-02-22,蒙古象棋广场-超级站,82.0,-11.4,1.0,0.2,10,22,20,1.525,5
2024-02-22,达旗经济开发区,86.0,-12.7,0.0,160.0,14,29,15,0.592,15
2024-02-22,敖包梁,80.0,-13.9,4.0,118.6,10,6,15,1.582,8
2024-02-22,青达门,87.0,-14.0,4.6,276.9,7,7,13,-0.868,5
2024-02-22,高头窑,76.0,-13.2,2.8,117.8,11,10,18,2.365,11
2024-02-22,树林召镇倍通二手车市场,84.0,-11.6,0.8,217.7,15,15,31,0.906,23
2024-02-22,达拉特经济开发区庆源水务,85.0,-13.2,0.8,141.7,5,11,13,0.442,8
2024-02-22,白泥井镇,84.0,-11.1,0.5,325.3,24,14,32,0.929,20
2024-02-22,准格尔旗经济开发区,57.0,-10.9,1.7,354.8,6,10,21,0.386,8
2024-02-22,大路新区,87.0,-9.7,2.9,51.6,12,6,18,0.518,4
2024-02-22,哈尔乌素矿区,26.0,-10.6,2.4,33.1,20,39,52,0.506,12
2024-02-22,窑沟,71.0,-11.1,1.7,65.8,9,8,13,0.505,9
2024-02-22,黑岱沟,58.0,-11.7,1.8,85.6,30,19,30,0.675,7
2024-02-22,羊市塔,72.0,-11.0,1.4,256.8,16,34,50,1.005,13
2024-02-22,黄天棉图,88.0,-13.3,2.4,115.5,13,19,26,0.576,4
2024-02-22,纳日松,66.0,-12.1,1.8,114.6,17,10,31,0.727,6
2024-02-22,魏家峁,77.0,-9.8,1.2,110.7,14,8(H),33,0.892,14
2024-02-22,上海庙东,56.0,-13.6,2.2,49.9,3,7,24,0.89,13
2024-02-22,独贵塔拉工业园区,89.0,-14.3,0.9,150.3,10,17,29,0.839,16
2024-02-22,新能源产业示范区,14.0,-14.1,1.2,17.5,10,18,16,0.675,8
2024-02-22,独贵塔拉南项目区,82.0,-15.1,0.9,67.6,8,4,135,0.422,30
2024-02-22,乌审召,89.0,-12.0,1.4,21.4,5,10,22,0.457,12
2024-02-22,蒙大工业园,114.0,-9.6,1.1,23.1,8,13,49,0.743,34
2024-02-22,中天合创宿舍楼站,75.0,-12.0,1.9,306.8,15,13,39,0.622,21
2024-02-22,纳林陶亥镇,79.0,-11.4,0.9,49.2,6,9,20,0.561,8
2024-02-22,圣圆煤化工基地,65.0,-9.1,3.5,231.7,9,4,35,0.701,8
2024-02-22,空港物流园区,88.0,-13.0,3.8,215.5,8,12,21,0.731,19(H)
2024-02-23,高新科技工业园,92.0,-9.4,0.6,144.5,7,26,47,0.581,35
2024-02-23,装备制造基地,100.0,-8.6,1.3,210.8,7,21,84,1.014,26
2024-02-23,麻黄湾,85.0,-9.9,1.1,289.9,31,46,71,0.919,33
2024-02-23,蒙古象棋广场-超级站,102.0,-9.0,0.6,0.5,10,28,31,1.71,30
2024-02-23,达旗经济开发区,62.0,-9.7,0.0,159.0,16,46,45,0.851,31
2024-02-23,敖包梁,62.0,-9.3,1.8,203.8,15,31,60,1.917,39
2024-02-23,青达门,85.0,-9.4,1.3,352.2,11,19,38,-0.623,32
2024-02-23,高头窑,72.0,-10.4,1.8,233.7,13,25,47,2.584,27
2024-02-23,树林召镇倍通二手车市场,80.0,-9.0,0.7,300.3,27,27,54,1.093,40
2024-02-23,达拉特经济开发区庆源水务,72.0,-9.2,0.8,55.2,10,28,48,0.767,31
2024-02-23,白泥井镇,75.0,-8.2,0.5,285.7,18,27,54,1.05,35
2024-02-23,准格尔旗经济开发区,54.0,-7.7,1.1,337.0,7,16,52,0.646,36
2024-02-23,大路新区,84.0,-6.7,2.8,12.1,14,15,28,0.645,20
2024-02-23,哈尔乌素矿区,30.0,-6.8,1.3,146.9,23,55,90,0.689,36
2024-02-23,窑沟,73.0,-7.2,0.7,342.5,12,18,42,0.646,29
2024-02-23,黑岱沟,60.0,-7.4,1.2,251.8,40,39,77,0.847,30
2024-02-23,羊市塔,52.0,-7.5,0.4,126.8,16,61,118,1.507,52
2024-02-23,黄天棉图,79.0,-9.2,1.3,323.5,16,43,49,0.876,26
2024-02-23,纳日松,62.0,-8.7,0.9,352.5,20,29,77,1.136,38
2024-02-23,魏家峁,80.0,-7.1,1.1,345.4,12,9(H),63,1.039,38
2024-02-23,上海庙东,74.0,-11.2,1.4,73.4,3,14,70,1.056,57
2024-02-23,独贵塔拉工业园区,90.0,-11.5,0.8,261.0,10,20,36,0.795,27
2024-02-23,新能源产业示范区,15.0,-12.8,1.2,160.7,10,22,32,0.731,22
2024-02-23,独贵塔拉南项目区,103.0,-12.1,0.8,235.2,9,6,135,0.312,30
2024-02-23,乌审召,109.0,-9.8,1.0,232.5,4,17,30,0.51,22
2024-02-23,蒙大工业园,110.0,-6.5,0.6,286.7,7,19,63,0.8,54
2024-02-23,中天合创宿舍楼站,100.0,-8.7,1.4,71.7,13,14,54,0.648,39
2024-02-23,纳林陶亥镇,61.0,-8.1,0.7,257.1,10,43,71,1,34
2024-02-23,圣圆煤化工基地,51.0,-6.1,2.1,190.5,9,19,77,0.913,37
2024-02-23,空港物流园区,105.0,-9.6,2.7,228.2,10,24,36,0.96,22
2024-02-24,高新科技工业园,96.0,-7.7,0.5,258.3,11,24,65,0.67,47
2024-02-24,装备制造基地,113.0,-7.5,1.2,318.6,8,9,83,0.996,29
2024-02-24,麻黄湾,101.0,-8.4,1.5,319.0,28,37,49,0.749,29
2024-02-24,蒙古象棋广场-超级站,111.0,-7.5,0.6,329.9,10,28,42,1.804,44
2024-02-24,达旗经济开发区,102.0,-6.5,0.0,142.0,14,29,42,0.664,33
